MatchID;MMR;radiant_win;radiant_pick;dire_pick
4957273817;4311;False;25,74,18,120,90;11,21,14,3,54
4957273615;3365;True;104,27,37,35,1;120,84,22,119,8
4957306919;4445;True;37,74,104,42,84;34,112,95,110,19
4957272013;2901;True;121,22,14,114,60;54,62,47,68,7
4957271000;3724;False;27,14,8,16,7;71,26,11,110,82
4957272212;2401;False;84,53,102,16,111;7,79,104,1,17
4957271714;3708;False;14,84,6,28,21;11,8,19,40,41
4957272015;3579;True;102,104,68,59,8;14,70,99,5,73
4957272100;2133;True;27,59,5,1,6;44,22,50,108,7
4957270612;None;True;74,7,44,14,105;34,37,63,73,27
4957270611;3788;False;13,68,99,26,62;27,70,74,2,8
4957270803;2675;False;112,121,35,21,34;26,38,93,7,82
4957272012;2702;True;1,99,50,106,20;29,101,30,75,93
4957271805;3522;True;44,11,50,14,105;16,85,19,9,74
4957271100;2723;True;105,99,8,46,75;73,47,25,35,23
4957270519;1993;False;31,41,76,9,129;1,5,71,49,47
4957270706;3939;False;106,7,50,26,44;119,53,27,2,80
4957271807;2691;True;42,109,39,64,14;59,11,86,67,27
4957271617;2940;False;77,56,52,35,43;104,14,84,99,21
4957272106;3794;False;113,99,3,21,88;30,114,96,14,35
4957271511;2341;False;107,34,93,31,96;129,27,26,56,104
4957271011;3489;True;44,5,2,52,13;7,46,8,62,68
4957271312;3911;False;105,101,14,41,31;8,30,22,78,21
4957270707;3067;True;32,84,48,14,34;75,105,47,129,41
4957272209;2642;True;5,1,39,120,100;21,102,31,59,48
4957271606;2475;True;71,26,21,41,73;25,129,1,84,14
4957270703;2927;False;46,14,1,84,48;32,101,4,26,74
4957270801;2518;False;14,74,2,1,26;9,99,8,21,23
4957270609;3349;True;11,93,14,7,75;21,53,3,67,25
4957271804;1508;True;5,56,12,26,120;33,79,23,74,7
4957271711;2915;True;17,37,8,86,99;14,120,74,98,89
4957270518;2486;False;121,41,28,64,34;26,54,67,43,75
4957272105;3128;False;31,74,8,96,5;26,32,46,14,42
4957270412;1069;False;60,32,74,62,90;14,36,22,59,44
4957270414;2867;False;59,100,110,74,44;97,98,22,1,112
4957270613;2788;True;14,34,42,27,114;41,5,104,25,53
4957271209;1850;False;109,18,17,75,27;30,99,104,21,48
4957270319;3590;False;34,3,69,102,113;114,99,64,84,36
4957270705;None;False;48,31,21,15,35;129,74,5,44,60
4957271200;3171;False;22,93,11,26,129;9,56,15,121,17
4957271501;2390;True;42,109,26,14,74;22,96,48,31,30
4957271513;1998;True;120,93,50,34,51;26,30,56,74,41
4957271514;None;True;5,14,41,84,11;35,28,121,93,90
4957271607;3391;True;74,110,26,100,41;107,67,27,61,78
4957270617;2754;False;55,26,82,71,10;16,27,81,13,7
4957271512;None;False;12,25,14,72,7;88,75,86,120,42
4957272205;3156;False;17,2,35,20,8;39,104,121,109,101
4957271717;None;False;14,72,62,43,86;99,7,27,39,70
4957271315;2142;True;95,50,51,35,69;103,75,34,16,8
4957270417;2724;True;64,8,76,26,14;30,28,71,41,65
4957270802;2739;False;43,69,83,18,21;32,35,67,2,64
4957270804;2332;True;31,114,108,84,93;14,21,49,64,106
4957272010;1623;True;64,11,49,54,88;8,42,16,75,101
4957270515;2058;False;103,64,106,34,26;44,121,74,85,50
4957271017;3756;False;47,56,41,14,27;21,96,1,75,84
4957272210;1918;False;39,100,14,32,54;20,67,10,5,49
4957271009;2209;True;9,14,64,59,2;38,102,50,41,56
4957270602;2460;True;96,60,121,114,94;7,57,113,1,75
4957270409;2310;False;26,41,40,104,39;121,83,73,21,70
4957271318;2966;True;93,2,73,14,27;96,104,44,41,26
4957271207;None;True;70,25,100,28,104;73,14,21,90,60
4957271803;3018;True;11,56,84,68,14;48,106,5,33,28
4957270910;2265;False;85,104,79,34,120;119,81,8,26,25
4957270616;1277;False;69,30,35,18,61;62,43,36,48,86
4957270818;2543;True;69,114,12,75,17;14,41,36,110,65
4957272009;2600;False;98,85,95,106,86;63,33,21,9,35
4957272208;3158;True;8,2,93,5,15;36,75,25,73,4
4957272011;1960;True;35,84,21,4,73;114,5,56,14,9
4957271713;2505;True;10,129,21,73,47;74,9,15,77,59
4957270416;2436;True;4,27,104,39,57;19,25,44,36,26
4957271014;1644;False;93,68,84,47,36;9,28,14,121,4
4957272214;2219;False;114,71,99,42,92;34,47,1,84,57
4957271211;1902;True;73,40,71,72,111;5,74,21,129,8
4957270909;2210;True;94,84,99,44,105;26,72,32,45,42
4957271013;3611;False;75,42,5,22,84;6,88,48,104,35
4957270916;2359;False;121,44,74,8,7;10,22,110,105,61
4957270610;2398;True;62,5,8,97,7;64,81,77,14,44
4957270815;None;True;44,14,22,5,99;26,45,35,21,41
4957270606;1939;True;84,5,93,114,59;14,6,64,42,50
4957271019;1355;False;75,112,17,14,89;35,68,104,27,94
4957271608;None;True;26,101,108,44,14;11,106,96,63,76
4957271914;None;True;9,89,8,37,35;103,78,28,4,40
4957270709;None;False;84,81,21,94,26;4,25,18,5,9
4957270500;1243;True;50,28,86,14,93;25,104,63,69,112
4957270501;470;True;25,61,95,32,71;33,36,82,19,52
4957270917;1988;False;6,35,42,68,45;32,21,18,74,90
4957271919;2005;False;5,13,14,74,121;84,2,101,28,44
4957270911;None;False;1,84,14,101,12;94,31,28,26,32
4957271801;None;False;46,14,54,30,26;6,105,104,5,89
4957272109;987;False;22,111,38,41,63;32,39,104,20,25
4957271708;None;True;25,21,63,9,15;74,27,62,28,114
4957272111;1561;True;42,34,102,11,5;114,22,14,16,2
4957271616;None;True;14,101,129,35,50;114,37,53,113,74
4957271618;1292;True;41,36,21,44,101;47,35,53,2,64
4957314301;4143;True;25,42,99,30,100;1,31,104,121,36
4957284416;4431;False;4,97,28,1,104;33,36,7,8,19
4957281504;3577;False;88,73,99,110,5;39,52,6,84,121
4957287718;3857;False;108,27,8,86,114;56,121,2,84,120
4957290918;4429;True;53,17,21,90,114;2,20,26,76,1
4957286316;4490;True;68,21,93,120,101;114,87,9,63,129
4957287515;4399;True;25,37,88,22,18;70,5,36,39,26
4957287700;3528;True;104,91,114,5,22;44,129,14,50,34
4957290507;4107;False;73,60,70,119,68;37,12,21,120,5
4957290710;4285;True;26,64,93,59,25;113,84,105,8,102
4957286200;4302;False;9,84,14,44,2;129,93,30,39,23
4957290716;3819;False;8,101,27,69,9;71,42,25,54,5
4957290906;4180;False;104,25,86,18,29;6,38,14,84,75
4957292600;4045;False;96,93,84,76,9;14,74,41,30,50
4957342518;4464;False;27,21,34,4,71;48,107,96,22,87
4957343012;4875;False;99,68,39,64,44;84,49,21,93,5
4957343604;4761;True;85,90,106,21,41;55,119,74,63,103
4957344315;4429;False;10,21,39,62,119;31,121,34,2,44
4957272713;2969;False;67,44,25,27,39;73,18,34,111,121
4957272218;4090;True;21,74,37,26,8;86,28,43,10,96
4957274215;3370;True;9,21,44,31,102;41,28,27,25,86
4957273401;3437;True;30,74,42,57,27;105,22,43,12,62
4957272504;3288;True;119,67,39,14,11;26,32,23,101,93
4957273809;3172;True;74,111,12,25,2;102,84,50,34,54
4957273500;2125;False;71,114,3,48,34;51,67,26,113,91
4957273807;3474;False;94,75,32,16,104;2,41,26,22,14
4957273706;2756;False;106,13,25,86,9;34,52,53,10,19
4957274019;3258;True;93,75,17,99,88;109,61,69,23,28
4957273211;None;True;35,10,7,65,30;58,84,111,114,56
4957273010;2938;True;9,36,14,26,44;59,27,64,114,16
4957273404;2927;False;21,53,96,50,48;36,93,83,23,114
4957273417;2636;False;26,74,54,69,14;30,5,34,96,18
4957273909;3502;False;110,8,45,120,27;40,95,14,5,73
4957272305;3357;True;101,91,5,93,104;17,36,60,14,50
4957272601;3391;True;81,64,104,5,82;106,26,77,14,58
4957272600;2549;True;93,21,42,35,27;94,63,76,14,86
4957274015;2588;True;54,88,59,21,50;14,40,114,99,37
4957273400;3116;True;23,2,30,9,12;28,56,49,87,14
4957274217;3027;False;64,94,1,11,23;21,67,39,26,32
4957273100;3351;True;7,91,53,22,12;9,44,19,26,39
4957272801;3255;True;9,73,129,30,67;112,43,21,105,114
4957272819;None;False;71,93,68,46,98;63,21,17,50,99
4957272514;3127;False;74,16,7,106,112;79,8,6,36,9
4957273304;2875;False;5,21,73,129,105;39,26,19,10,96
4957337202;3983;False;120,37,19,121,67;87,34,42,71,129
4957273213;3295;True;14,95,87,70,40;49,54,86,64,93
4957273707;None;True;32,73,47,5,19;129,64,62,26,35
4957273212;3383;True;21,84,62,49,23;19,40,25,76,93
4957308812;4303;True;40,10,27,36,19;11,86,7,8,104
4957308004;4611;False;73,86,100,10,98;75,50,14,95,16
4957308910;4148;False;101,93,99,57,21;31,121,16,42,34
4957273419;3189;True;41,5,61,26,60;70,100,74,50,39
4957278115;3221;False;73,120,93,74,26;58,70,4,27,60
4957276805;4311;True;120,1,114,27,66;101,50,17,96,42
4957277107;4255;True;21,110,41,37,121;8,84,78,75,17
4957277202;3165;True;21,26,33,94,62;87,42,129,22,75
4957277312;3628;True;14,86,70,37,51;43,22,33,121,95
4957277315;3036;False;14,41,12,105,5;25,67,74,2,7
4957277809;3464;False;43,6,121,129,5;58,119,14,21,75
4957277309;3538;False;41,26,82,78,84;44,75,9,104,11
4957277006;3659;False;35,25,52,2,104;119,61,50,21,41
4957277313;3641;False;14,35,16,27,6;30,2,42,56,50
4957278209;2821;False;111,25,28,31,93;86,3,14,8,74
4957277816;3659;False;79,4,62,57,74;14,129,101,7,54
4957286311;4706;False;84,35,14,8,7;67,121,107,22,69
4957287119;4128;True;40,49,5,56,21;26,39,129,62,72
4957287401;3479;True;5,120,34,42,84;7,26,41,110,106
4957286014;4086;False;56,28,52,93,26;88,83,39,70,58
4957288203;3742;True;9,114,16,121,93;102,50,25,62,81
4957356307;4633;False;52,25,56,99,5;98,84,120,109,86
4957272300;None;False;36,16,98,105,49;93,86,81,32,25
4957272301;2721;False;84,93,107,54,98;29,14,32,6,76
4957272303;2126;True;32,34,129,44,27;26,74,59,30,41
4957316304;4211;False;19,22,48,129,27;114,21,83,74,112
4957274312;2809;True;17,69,84,121,8;1,129,26,22,30
4957273014;2792;False;22,73,14,3,50;30,34,63,62,12
4957274003;2896;False;97,21,69,54,11;26,12,3,51,72
4957273703;2764;False;21,86,6,76,71;11,42,64,14,98
4957273406;2697;False;67,15,40,112,43;41,74,75,120,28
4957273302;2082;False;100,102,106,104,112;111,34,16,14,73
4957273917;1843;False;96,88,55,5,72;2,63,26,40,76
4957273101;1474;True;54,26,21,72,39;33,22,9,129,82
4957273118;3067;True;67,101,2,83,114;36,71,14,73,27
4957273216;None;False;81,23,9,4,27;33,89,21,70,30
4957273108;2467;False;31,70,5,17,16;14,74,30,75,104
4957273810;None;True;50,41,74,104,14;93,16,87,21,100
4957278408;3855;False;37,86,49,48,114;26,28,70,14,73
4957277614;3695;False;12,7,22,75,42;86,17,26,18,63
4957277104;4298;True;85,49,54,104,5;98,105,2,79,32
4957272409;2217;True;84,102,90,73,61;96,26,106,45,35
4957272306;None;True;5,50,59,109,75;47,45,10,12,4
4957272411;None;True;26,84,34,6,35;14,74,7,75,44
4957272414;2009;False;84,2,34,93,30;41,21,62,14,22
4957288801;3439;False;26,62,11,7,35;2,27,42,22,48
4957290104;3990;False;35,74,86,12,15;32,26,121,72,120
4957296117;4849;True;35,100,70,26,121;74,8,84,27,7
4957295714;4350;False;7,25,44,46,32;4,5,114,105,60
4957294604;3518;False;114,107,129,8,31;21,1,36,64,121
4957293511;3649;True;88,8,78,74,84;51,100,10,54,26
4957293603;4224;False;4,109,114,64,14;73,27,34,56,129
4957294207;4031;True;11,60,42,68,4;5,93,62,23,120
4957296118;4433;True;53,54,2,76,26;23,129,101,114,87
4957274507;3795;True;34,42,28,111,9;22,41,4,68,14
4957274405;None;False;85,8,21,63,83;41,50,75,45,28
4957273700;1232;True;80,26,61,105,28;31,14,81,2,46
4957273517;None;True;46,14,70,27,42;11,75,119,120,99
4957272918;2970;False;35,31,28,11,30;98,93,84,82,7
4957273802;None;True;29,39,26,70,14;98,87,1,9,25
4957272815;2661;True;73,14,26,70,81;7,50,5,18,74
4957274000;2117;True;30,40,21,23,18;20,81,5,114,96
4957272902;None;False;36,41,52,42,64;26,81,25,1,106
4957273815;1034;True;15,6,34,71,26;1,7,23,20,22
4957272817;2602;True;56,70,99,84,22;107,61,14,93,59
4957272708;2817;False;11,9,121,26,1;8,23,25,74,87
4957273812;1622;False;53,14,35,23,99;105,26,54,74,70
4957273811;None;False;7,50,81,8,60;34,104,2,27,35
4957274102;2523;False;36,94,26,6,129;67,61,51,102,7
4957273017;None;True;34,37,73,2,16;26,1,110,58,29
4957273107;753;True;74,41,88,32,84;120,7,14,8,5
4957273814;498;True;66,99,21,8,84;14,70,47,71,34
4957272811;1349;False;54,91,11,102,47;111,22,36,106,56
4957273106;1717;True;87,8,7,36,83;14,93,35,86,17
4957274104;2607;True;109,26,69,27,114;3,108,11,5,6
4957272905;1844;True;69,62,26,10,22;30,59,106,100,7
4957273905;None;True;47,56,21,41,4;88,17,109,57,22
4957273804;150;False;59,81,75,99,5;25,27,18,74,21
4957273507;None;True;73,19,32,68,26;81,74,105,113,27
4957274308;1770;False;8,77,18,46,1;4,11,62,114,89
4957272814;None;False;41,1,53,88,36;20,8,15,64,129
4957273919;None;False;104,17,93,31,26;45,50,129,41,87
4957273519;None;False;14,101,75,114,7;56,25,34,5,99
4957274202;1498;True;101,23,89,121,26;14,9,8,6,62
4957273805;None;True;67,56,62,26,18;53,2,74,103,5
4957273516;None;True;17,30,1,21,37;2,57,47,107,22
4957273504;1323;False;47,97,71,67,110;78,105,104,74,27
4957273813;None;False;49,61,105,107,1;21,42,113,71,26
4957274016;629;False;107,102,48,94,77;42,70,40,67,7
4957273102;None;False;85,44,70,42,26;84,35,8,78,63
4957274002;None;True;29,21,8,50,99;42,28,25,35,106
4957274315;1680;False;37,1,35,84,129;14,26,74,30,54
4957272900;None;True;61,28,101,105,81;83,5,32,14,35
4957274305;None;True;101,21,41,121,35;80,93,14,94,31
4957356810;4500;True;7,74,101,63,89;21,93,111,64,17
4957278218;3432;False;74,121,38,5,8;22,57,20,87,54
4957277710;3310;False;84,26,48,9,57;64,11,21,120,47
4957277603;3819;False;44,26,101,99,25;14,23,22,8,56
4957277607;3990;True;90,28,74,87,44;32,34,6,51,9
4957274807;3381;False;26,1,57,7,74;6,47,112,35,14
4957277117;3878;True;121,8,84,14,47;7,110,93,87,15
4957276702;3535;True;23,86,44,37,11;8,96,51,32,101
4957274914;3628;False;35,7,1,23,86;17,26,99,21,73
4957277109;3198;True;36,30,62,73,1;86,17,109,102,9
4957274803;3668;True;26,23,25,67,90;9,8,75,10,1
4957277215;3648;True;7,50,93,107,34;1,14,21,74,121
4957293508;3917;True;16,93,68,71,59;111,41,104,129,5
4957275405;3012;False;22,79,9,6,99;32,14,8,49,21
4957276506;3370;False;13,68,100,41,129;14,67,64,16,74
4957276606;3295;True;41,105,97,5,101;99,121,13,31,1
4957275103;2753;False;47,84,11,58,51;62,21,57,93,2
4957274605;4073;False;17,27,102,12,33;20,32,84,37,96
4957274804;3235;True;47,96,31,72,68;91,9,70,57,43
4957274707;2906;True;110,87,41,107,74;106,32,22,95,84
4957274618;None;True;28,8,41,26,73;93,121,49,82,7
4957275112;2660;False;73,21,108,22,54;30,63,12,62,47
4957274515;3146;True;5,32,21,7,54;19,10,26,14,74
4957275903;2895;True;74,23,26,105,21;27,22,70,98,54
4957276119;3442;False;84,9,93,71,101;21,25,22,14,54
4957276216;3147;False;109,2,106,84,83;20,41,57,69,39
4957276301;3195;True;86,6,5,48,42;9,74,41,31,2
4957274917;3400;False;21,8,30,34,129;50,67,9,74,14
4957275309;None;False;76,30,86,93,29;14,84,99,6,17
4957276411;2006;False;106,28,107,1,27;21,14,11,41,100
4957275107;2185;True;93,74,99,105,75;14,41,68,84,88
4957276218;2473;False;23,26,54,120,44;32,22,71,41,75
4957276117;2865;False;21,35,41,14,5;79,50,84,72,2
4957275016;3288;True;9,28,22,41,26;86,13,105,54,106
4957275308;3119;True;22,41,45,46,81;69,59,26,76,95
4957275401;3175;False;75,16,1,97,31;5,22,27,96,93
4957274619;4607;True;34,68,25,36,104;41,100,50,76,2
4957276605;3487;True;37,62,21,2,93;26,74,33,96,72
4957274805;4249;False;13,1,4,26,14;35,54,27,42,121
4957275202;2655;False;108,106,101,8,14;50,97,36,44,11
4957275607;2909;False;98,70,106,31,9;64,7,48,84,19
4957275105;2519;False;25,103,1,39,105;84,99,5,101,56
4957276018;None;True;9,8,73,90,38;86,25,6,34,29
4957275111;2323;False;28,61,50,9,95;98,109,102,37,101
4957276016;3538;True;99,75,44,33,121;26,84,95,120,11
4957274700;1388;False;106,41,21,75,100;86,62,114,11,7
4957320112;4325;False;96,42,3,34,19;56,26,53,60,22
4957275701;3811;False;121,42,52,60,105;102,83,8,100,74
4957275602;2990;True;81,5,28,73,26;87,129,41,34,52
4957275504;2772;True;68,5,104,81,39;35,49,86,6,84
4957275208;3578;False;69,30,1,119,75;120,14,26,86,41
4957274818;2643;True;102,101,26,14,60;32,25,104,41,74
4957275610;2765;False;84,109,23,31,58;85,57,22,21,81
4957274819;2974;True;71,41,56,14,7;48,1,53,104,34
4957278717;3905;True;84,46,30,73,96;27,101,16,93,98
4957279101;4180;True;9,14,30,102,54;27,76,21,96,48
4957279115;4426;False;87,25,7,88,68;121,36,5,14,6
4957279302;3774;True;110,5,94,28,21;84,39,83,8,7
4957278803;3544;False;46,6,68,18,66;50,41,101,28,86
4957279108;3293;True;69,83,75,11,18;12,26,2,20,22
4957279708;3386;False;19,93,88,5,82;111,71,41,108,36
4957280001;3995;False;1,107,16,76,26;75,50,34,129,42
4957280004;3704;True;88,72,104,5,21;14,93,120,17,27
4957279604;2832;False;86,114,129,26,35;25,22,14,18,19
4957274603;2932;True;110,43,37,54,56;87,64,74,21,98
4957274602;2413;True;89,32,27,68,73;30,34,28,12,43
4957274600;None;False;62,84,43,60,44;120,35,100,74,14
4957274203;1453;True;1,48,5,14,62;64,26,35,42,2
4957273914;None;False;40,26,28,101,35;93,99,53,84,22
4957274406;1052;True;42,101,114,35,9;21,26,71,58,15
4957278117;3460;True;62,8,84,59,14;108,70,64,76,41
4957278507;3015;True;60,93,79,23,62;120,109,71,101,11
4957277001;3656;True;104,101,91,88,72;25,19,29,67,30
4957277609;3336;True;120,34,1,71,86;105,50,22,95,74
4957277116;3892;True;105,97,106,67,3;36,54,26,88,71
4957278506;2839;True;14,68,81,22,98;84,16,67,28,73
4957277416;3504;False;23,129,84,62,70;16,31,12,9,10
4957277615;3154;True;93,86,79,21,76;64,48,41,26,47
4957282618;3522;False;62,26,23,8,120;30,106,21,16,98
4957280817;2805;True;107,8,97,21,16;14,108,39,93,88
4957282212;3817;True;17,50,40,14,8;95,2,19,74,121
4957282411;3780;False;10,16,84,42,36;52,27,11,15,103
4957281114;3350;False;93,104,100,26,74;4,2,32,23,5
4957274609;2193;True;99,91,42,48,60;94,75,52,102,36
4957274607;None;False;75,8,73,63,71;44,4,84,26,86
4957274610;None;False;26,43,89,36,21;44,96,15,32,34
4957281616;3368;True;105,54,60,113,37;96,74,102,22,40
4957377405;3770;False;93,75,60,22,14;77,5,4,101,43
4957278310;3620;True;9,99,22,35,93;15,114,45,23,84
4957277308;3374;False;100,73,14,69,44;18,98,15,62,87
4957277002;2723;True;76,8,58,50,102;5,14,19,23,12
4957278414;3709;True;5,93,63,73,37;68,62,42,80,44
4957278703;3587;False;55,50,73,106,22;21,40,29,8,75
4957277916;3179;True;73,3,7,46,62;22,30,56,96,26
4957277306;3108;True;87,114,2,113,86;70,29,68,11,9
4957276612;3330;False;50,26,81,108,25;84,87,34,2,6
4957276700;3118;False;2,16,48,39,79;93,36,7,89,105
4957275515;2763;False;6,14,112,62,19;92,104,58,40,17
4957275803;3056;False;6,120,73,42,71;95,19,110,34,32
4957275900;3211;True;82,5,14,99,23;58,93,87,113,26
4957275113;None;True;87,104,34,28,22;21,49,71,44,66
4957275219;2398;True;108,17,2,8,62;41,79,22,11,69
4957274919;2022;True;82,30,5,104,42;17,48,102,27,129
4957275301;2126;True;14,13,21,56,22;37,47,26,1,105
4957275402;4132;True;10,59,99,7,48;63,25,51,120,4
4957275018;None;False;74,28,2,56,100;39,22,21,104,1
4957274802;2366;False;30,41,94,14,26;71,99,8,74,27
4957275207;None;True;71,31,2,1,22;114,23,102,84,11
4957275303;2574;False;90,26,98,2,54;35,105,48,21,27
4957275904;2727;True;27,7,65,74,70;98,69,11,26,71
4957276204;2646;True;120,84,61,114,75;14,98,54,37,17
4957275310;None;True;22,8,101,15,94;7,1,2,23,11
4957276207;2705;True;26,28,19,71,44;18,47,112,1,73
4957275719;1199;False;99,59,61,26,42;41,35,62,2,84
4957275717;1603;True;104,25,5,14,73;13,23,101,84,42
4957275206;2166;False;119,5,81,98,17;111,54,59,100,47
4957275503;2930;False;29,114,101,94,15;62,121,104,129,11
4957275203;None;False;2,1,14,74,26;89,114,99,30,7
4957276000;None;True;71,31,10,39,45;104,21,7,86,34
4957275418;2490;True;99,84,26,18,14;114,69,94,75,5
4957274908;None;False;30,107,78,88,3;121,20,50,23,97
4957276006;1295;True;68,64,67,51,74;29,10,104,44,71
4957274909;1569;False;14,82,44,105,16;31,46,41,98,62
4957275400;1924;False;86,81,4,62,31;69,23,7,14,41
4957275501;1461;True;9,35,21,59,7;42,84,30,38,11
4957275608;2523;False;72,50,93,34,101;14,36,106,51,21
4957276214;None;True;44,108,36,9,121;67,34,110,85,14
4957274915;None;True;84,26,54,114,46;59,91,93,25,14
4957276202;2530;False;68,27,34,41,8;104,35,6,105,30
4957276002;2212;False;5,42,113,101,85;37,72,27,23,29
4957276318;1337;False;93,114,40,64,96;74,32,50,14,1
4957276600;2021;True;76,36,12,27,102;84,62,106,31,67
4957276604;None;True;82,41,31,9,2;21,14,1,27,8
4957276414;None;True;30,14,81,35,93;50,97,46,8,104
4957275110;1627;True;41,89,84,21,34;7,67,23,71,26
4957276217;None;False;74,113,103,8,96;3,62,30,22,14
4957275716;1500;True;83,58,8,14,57;35,25,66,96,7
4957277714;2778;False;28,12,84,61,26;42,25,106,22,33
4957278619;2626;True;59,109,14,5,129;41,103,114,101,57
4957278315;3232;False;25,47,86,9,6;37,97,16,58,8
4957277901;3505;True;7,129,3,28,96;2,12,31,53,36
4957278500;2192;True;49,14,74,50,44;36,90,72,98,101
4957277013;None;True;6,86,93,39,2;44,27,91,16,15
4957276602;None;False;73,74,5,112,8;7,34,104,30,14
4957275403;1628;False;5,46,27,60,54;31,111,2,89,74
4957276100;None;True;30,1,10,99,100;68,26,41,63,50
4957276415;2101;True;48,56,114,61,26;21,44,63,42,30
4957275519;933;True;26,32,45,81,17;84,4,12,21,36
4957275502;None;True;59,2,53,93,27;43,89,26,86,39
4957275417;1090;True;19,106,88,119,30;81,17,4,86,84
4957276212;None;False;46,4,63,16,104;29,54,98,73,5
4957275918;None;True;75,40,54,94,69;44,110,19,63,78
4957276502;1107;False;120,74,92,81,56;37,7,66,59,64
4957275906;None;True;41,14,1,63,84;32,71,114,46,26
4957275306;524;False;8,40,23,63,55;93,28,36,30,27
4957275901;None;False;21,82,53,26,114;62,104,101,71,30
4957280608;None;True;14,30,21,99,6;75,129,67,74,86
4957279109;3360;False;114,71,110,50,36;8,88,7,105,56
4957279318;3211;True;96,81,47,87,9;84,28,14,93,21
4957279218;2157;False;14,121,100,70,76;26,74,41,71,104
4957280404;2685;True;129,30,8,89,79;40,63,98,111,113
4957280614;3261;False;21,12,26,59,31;2,10,27,44,88
4957279203;4179;False;14,18,84,11,100;73,6,31,21,20
4957280611;2785;False;37,74,38,89,100;120,93,26,105,7
4957278801;3475;True;69,7,37,77,93;95,27,14,84,74
4957279204;2199;False;71,21,114,17,26;5,93,56,82,84
4957331715;4916;True;73,60,19,119,54;1,79,88,28,76
4957279018;3027;True;34,7,108,93,86;19,63,26,11,41
4957279016;2569;True;39,23,30,29,8;114,108,87,16,46
4957278806;None;True;65,7,44,26,58;73,41,27,121,8
4957279017;None;False;101,78,16,14,98;17,42,20,2,21
4957278911;None;True;21,88,70,30,42;56,15,26,9,8
4957298312;4359;False;106,120,25,104,42;8,91,36,121,19
4957297413;4351;True;65,75,7,93,68;79,58,62,8,73
4957297617;3698;True;9,87,114,42,110;23,121,106,60,25
4957298008;4856;True;73,7,22,42,111;23,11,44,32,121
4957278503;2062;True;105,48,28,21,37;14,64,104,102,22
4957278702;4276;True;27,14,9,2,54;44,28,84,75,72
4957277517;3158;False;86,7,74,93,129;11,15,6,75,100
4957277112;2279;False;69,81,25,71,86;56,21,45,64,14
4957278014;2379;True;42,71,74,86,98;2,67,14,106,21
4957278016;1715;False;47,8,119,9,28;41,76,48,25,11
4957277715;2952;False;26,7,10,104,41;21,35,49,62,93
4957277617;2272;False;84,5,105,102,81;95,97,44,41,37
4957277703;2222;True;55,51,72,21,26;119,96,31,22,41
4957277903;None;False;81,14,27,102,67;103,59,30,48,7
4957278119;3059;True;29,5,7,6,14;82,21,87,25,8
4957282804;3517;False;17,48,14,30,21;49,47,119,70,84
4957282405;3660;False;7,41,59,63,50;34,45,21,8,37
4957282809;3764;False;74,9,86,79,93;56,23,68,59,84
4957281019;3266;True;81,34,50,32,28;73,41,113,75,62
4957281819;2309;True;27,14,48,18,78;53,86,1,91,98
4957281401;3807;False;19,2,5,34,70;114,74,30,37,102
4957332315;4728;False;78,25,83,50,54;34,75,104,74,1
4957330204;4655;False;8,14,74,64,99;121,93,110,16,82
4957331601;5196;False;7,42,32,17,52;16,23,101,18,37
4957277118;3114;False;25,20,82,41,98;84,93,129,62,101
4957277711;2085;True;19,67,7,106,50;42,30,34,28,16
4957278017;None;False;103,29,27,81,21;50,2,105,93,74
4957277500;None;True;108,47,2,26,42;94,101,39,36,14
4957278504;2889;True;56,50,41,101,97;83,54,9,47,14
4957276817;None;True;32,47,9,14,105;37,11,16,42,120
4957277307;3386;False;5,114,7,71,82;14,104,41,64,34
4957277601;2204;False;71,99,34,114,26;109,75,74,104,88
4957278707;None;True;95,26,86,2,68;96,48,19,22,17
4957278113;2752;False;6,74,5,9,22;114,71,21,42,40
4957277305;3523;False;74,16,21,99,14;98,26,113,36,79
4957277316;None;False;14,5,8,21,22;106,25,63,84,2
4957277610;2032;True;21,14,48,129,32;28,100,54,30,39
4957278300;2183;True;6,71,32,17,119;114,35,99,101,21
4957277719;3221;True;85,14,16,35,19;30,2,97,18,5
4957277504;2563;False;37,44,22,78,58;9,50,36,46,8
4957303018;4576;True;53,110,12,112,101;8,74,66,37,129
4957305715;4798;False;43,74,93,63,121;28,71,101,70,73
4957308219;4379;True;91,54,51,82,8;110,112,105,2,6
4957298405;4239;True;20,76,107,44,58;19,14,106,37,95
4957297315;4407;False;106,14,40,102,41;75,79,73,9,120
4957277818;3666;True;108,37,84,76,48;8,42,21,50,23
4957277706;3221;False;36,15,44,10,21;32,67,7,102,74
4957277310;1836;True;72,28,26,8,68;98,31,106,58,74
4957277108;2154;True;16,14,30,57,93;100,21,81,84,40
4957277611;2833;False;53,6,107,84,15;75,22,16,98,41
4957277708;None;False;2,26,8,28,44;6,104,50,9,7
4957277111;1669;False;50,54,87,98,10;14,1,75,112,62
4957277017;None;True;92,30,44,40,84;114,64,36,120,89
4957277402;2955;True;84,89,30,11,70;75,58,83,109,22
4957277613;None;True;9,22,44,14,42;5,60,26,73,74
4957277201;2724;False;91,34,67,25,104;29,21,92,64,41
4957277211;1153;True;104,44,93,14,36;67,86,62,8,61
4957277200;None;False;44,32,14,93,15;62,101,11,35,69
4957277516;None;False;14,106,31,99,120;62,84,21,11,42
4957277812;None;True;17,73,84,93,14;22,26,21,74,8
